Customer ID,Segment,Category,Sales,Quantity,Discount,Profit
BP-11185,Corporate,Furniture,101.12,8,0,37.41
EP-13915,Consumer,Technology,107.976,3,0.2,37.79
FG-14260,Home Office,Office Supplies,58.73,7,0,14.68
FG-14260,Home Office,Office Supplies,93.344,4,0.2,32.67
AB-10255,Home Office,Office Supplies,17.05,5,0,8.18
RD-19480,Consumer,Office Supplies,8.096,2,0.2,2.73
TS-21430,Corporate,Furniture,30.36,4,0,13.05
JA-15970,Consumer,Office Supplies,23.34,3,0,10.97
JA-15970,Consumer,Office Supplies,51.55,5,0,24.23
SW-20455,Consumer,Technology,119.9,2,0,43.16
FP-14320,Consumer,Furniture,1317.492,6,0.1,292.78
FP-14320,Consumer,Office Supplies,63.84,8,0,18.51
FP-14320,Consumer,Office Supplies,3.592,1,0.2,1.12
JL-15835,Consumer,Furniture,86.26,2,0,29.33
JL-15835,Consumer,Office Supplies,139.04,4,0,38.93
JL-15835,Consumer,Office Supplies,46.8,4,0,16.38
JL-15175,Home Office,Furniture,8.544,4,0.2,1.92
JL-15175,Home Office,Furniture,842.376,3,0.2,105.3
JG-15160,Consumer,Technology,1214.85,3,0,352.31
SH-19975,Corporate,Office Supplies,67.78,2,0,16.95
LS-17200,Corporate,Office Supplies,39.9,5,0,10.37
CS-11860,Consumer,Office Supplies,2.688,1,0.2,0.84
CS-11860,Consumer,Office Supplies,6.6,3,0,2.9
KW-16570,Consumer,Office Supplies,28.4,4,0,13.06
KW-16570,Consumer,Furniture,212.94,3,0,34.07
GH-14410,Home Office,Technology,1001.584,2,0.2,125.2
GH-14410,Home Office,Furniture,569.058,3,0.3,-178.85
GH-14410,Home Office,Furniture,14.224,2,0.6,-10.31
AG-10495,Corporate,Technology,105.584,2,0.2,9.24
AG-10495,Corporate,Technology,68.72,2,0.2,-14.6
TS-21430,Corporate,Furniture,1367.84,8,0,259.89
AJ-10945,Consumer,Furniture,301.96,2,0,33.22
SJ-20215,Consumer,Furniture,170.352,3,0.2,-17.04
SC-20020,Consumer,Office Supplies,3.9,2,0,1.52
SC-20020,Consumer,Office Supplies,12.84,3,0,5.78
SC-20020,Consumer,Office Supplies,15.84,3,0,7.13
SC-20020,Consumer,Furniture,563.94,3,0,112.79
SC-20020,Consumer,Office Supplies,62.94,3,0,11.96
SC-20020,Consumer,Office Supplies,535.41,3,0,160.62
LA-16780,Corporate,Furniture,3504.9,5,0,700.98
LA-16780,Corporate,Office Supplies,144.12,3,0,69.18
LA-16780,Corporate,Office Supplies,314.55,3,0,150.98
FC-14335,Corporate,Office Supplies,3.408,1,0.2,0.89
CA-12265,Consumer,Office Supplies,2.072,2,0.8,-3.52
CA-12265,Consumer,Furniture,328.3992,3,0.32,-91.76
JH-15985,Consumer,Office Supplies,53.248,2,0.2,19.97
AJ-10795,Corporate,Office Supplies,4.992,3,0.2,1.68
BT-11395,Corporate,Furniture,37.68,2,0,15.83
BT-11395,Corporate,Technology,258.576,2,0.2,19.39
BT-11395,Corporate,Office Supplies,75.84,2,0,29.58
DJ-13510,Corporate,Office Supplies,45.36,7,0,21.77
DJ-13510,Corporate,Office Supplies,45.78,3,0,22.89
AG-10675,Consumer,Office Supplies,40.29,3,0,10.07
AG-10675,Consumer,Office Supplies,38.71,7,0,17.81
JD-15790,Consumer,Office Supplies,1801.632,6,0.2,-337.81
EH-14125,Home Office,Technology,748.752,8,0.4,-162.23
ZC-21910,Consumer,Technology,199.96,4,0,16
ZC-21910,Consumer,Furniture,1516.2,7,0,394.21
XP-21865,Consumer,Technology,167.952,6,0.2,-27.29
XP-21865,Consumer,Office Supplies,45.04,2,0.2,4.5
DK-12985,Consumer,Office Supplies,23.16,2,0,11.58
CS-12250,Corporate,Furniture,397.6,5,0,43.74
CS-12250,Corporate,Office Supplies,85.96,7,0,40.4
CS-12250,Corporate,Office Supplies,13.12,4,0,4.33
CS-12250,Corporate,Office Supplies,45.66,3,0,22.37
AI-10855,Consumer,Office Supplies,158.13,3,0,77.48
AI-10855,Consumer,Technology,43.6,5,0.2,4.36
AA-10315,Consumer,Office Supplies,3930.072,3,0.2,-786.01
AA-10315,Consumer,Office Supplies,2.304,1,0.2,0.78
AA-10315,Consumer,Technology,431.976,3,0.2,32.4
AA-10315,Consumer,Technology,41.72,7,0.2,5.74
RE-19450,Consumer,Furniture,104.23,7,0,28.14
RE-19450,Consumer,Office Supplies,70.26,3,0,18.97
TM-21010,Consumer,Office Supplies,9.26,2,0,3.06
TM-21010,Consumer,Office Supplies,105.98,2,0,4.24
TM-21010,Consumer,Office Supplies,1.24,1,0,0.58
TM-21010,Consumer,Office Supplies,20.7,2,0,9.94
TM-21010,Consumer,Office Supplies,28.9,5,0,14.16
TM-21010,Consumer,Office Supplies,27.18,1,0,12.77
YS-21880,Corporate,Office Supplies,465.18,3,0,120.95
AZ-10750,Consumer,Office Supplies,36.63,3,0,9.89
CM-12445,Consumer,Office Supplies,51.45,3,0,13.89
CM-12445,Consumer,Office Supplies,7.83,3,0,3.6
CM-12445,Consumer,Office Supplies,35.4,5,0,13.45
CM-12445,Consumer,Office Supplies,29.9,5,0,13.46
JB-16000,Consumer,Office Supplies,17.48,2,0,8.22
NS-18640,Corporate,Office Supplies,79.14,3,0,36.4
LC-16930,Corporate,Office Supplies,8.4,5,0,4.2
CA-12775,Consumer,Furniture,498.26,7,0,134.53
SR-20425,Home Office,Furniture,212.94,3,0,57.49
PP-18955,Home Office,Office Supplies,706.86,7,0,197.92
PP-18955,Home Office,Technology,114.95,5,0,2.3
PP-18955,Home Office,Office Supplies,43.19,7,0,20.73
JM-15865,Consumer,Office Supplies,166.44,3,0,79.89
AS-10090,Consumer,Office Supplies,36.56,5,0.2,12.8
AS-10090,Consumer,Office Supplies,186.144,6,0.2,60.5
AS-10090,Consumer,Furniture,353.568,2,0.2,-44.2
LS-16975,Home Office,Office Supplies,81.98,2,0,40.17
SA-20830,Consumer,Office Supplies,14.624,2,0.2,5.12
SA-20830,Consumer,Furniture,697.16,5,0.2,8.71
SA-20830,Consumer,Furniture,30.93,1,0,12.68
SA-20830,Consumer,Office Supplies,27.496,7,0.2,9.28
LS-17200,Corporate,Furniture,605.34,6,0,145.28
TM-21490,Consumer,Furniture,210.008,1,0.2,2.63
TT-21265,Corporate,Office Supplies,54.96,3,0,15.94
DN-13690,Consumer,Furniture,164.22,3,0,50.91
DN-13690,Consumer,Furniture,362.94,3,0,36.29
DN-13690,Consumer,Technology,59.98,2,0,26.39
EB-14110,Consumer,Office Supplies,332.94,3,0,6.66
EB-14110,Consumer,Office Supplies,39.872,2,0.2,12.96
CM-11815,Corporate,Office Supplies,13.68,2,0,3.69
HM-14860,Corporate,Office Supplies,3.318,3,0.8,-5.64
KM-16375,Home Office,Office Supplies,10.44,1,0,4.8
BF-11020,Corporate,Furniture,136.464,2,0.2,15.35
BF-11020,Corporate,Technology,333.576,3,0.2,33.36
BF-11020,Corporate,Office Supplies,12.544,2,0.2,4.7
JE-15745,Consumer,Office Supplies,20.768,8,0.8,-52.96
EJ-14155,Consumer,Technology,43.5,3,0,10.88
BN-11470,Corporate,Office Supplies,12.576,4,0.2,4.09
EC-14050,Consumer,Technology,249.95,5,0,20
EC-14050,Consumer,Office Supplies,49.12,4,0,23.09
TT-21220,Consumer,Office Supplies,182.91,3,0,53.04
NP-18685,Home Office,Office Supplies,107.648,2,0.2,33.64
AH-10195,Corporate,Furniture,99.372,2,0.3,-7.1
AH-10195,Corporate,Furniture,33.568,2,0.2,-5.45
CC-12145,Consumer,Office Supplies,10.56,2,0,4.75
DL-13315,Consumer,Office Supplies,38.88,6,0,18.66
XP-21865,Consumer,Office Supplies,35.2,5,0,16.54
MA-17560,Home Office,Office Supplies,45.528,3,0.2,15.93
SZ-20035,Home Office,Technology,196.776,3,0.2,14.76
SZ-20035,Home Office,Office Supplies,2.92,2,0.8,-4.82
SZ-20035,Home Office,Furniture,200.795,1,0.3,-22.95
SZ-20035,Home Office,Technology,46.688,4,0.2,-2.92
SZ-20035,Home Office,Office Supplies,21.864,3,0.2,3.55
CS-11845,Corporate,Office Supplies,11.76,2,0,5.76
CS-11845,Corporate,Office Supplies,167.94,3,0,82.29
CS-11845,Corporate,Office Supplies,3.89,1,0,1.01
MH-18115,Home Office,Technology,52.44,4,0,24.12
CB-12025,Consumer,Furniture,32.36,4,0,11.65
CB-12025,Consumer,Office Supplies,406.6,5,0,113.85
JO-15145,Corporate,Furniture,27.92,4,0,8.1
JO-15145,Corporate,Furniture,399.672,7,0.2,-14.99
PA-19060,Home Office,Office Supplies,3.744,4,0.7,-2.62
SV-20785,Consumer,Furniture,715.2,3,0,178.8
KL-16555,Corporate,Technology,159.8,4,0,70.31
KL-16555,Corporate,Technology,44.75,5,0,8.5
BC-11125,Home Office,Furniture,340.116,6,0.3,-9.72
PO-18850,Consumer,Office Supplies,105.52,4,0,48.54
AG-10675,Consumer,Technology,13.48,1,0,1.89
DB-13210,Consumer,Office Supplies,85.52,2,0,22.24
SP-20860,Corporate,Furniture,6.16,2,0,2.96
SP-20860,Corporate,Office Supplies,36.84,3,0,17.31
Dl-13600,Corporate,Office Supplies,15.84,3,0,0
Dl-13600,Corporate,Office Supplies,44.4,3,0,22.2
LH-17020,Consumer,Office Supplies,21.24,9,0.2,7.43
LH-17020,Consumer,Office Supplies,9.552,8,0.7,-7.32
LH-17020,Consumer,Furniture,89.991,3,0.7,-152.98
AD-10180,Home Office,Office Supplies,163.96,4,0,80.34
KT-16465,Consumer,Office Supplies,17.904,2,0.2,6.27
KT-16465,Consumer,Furniture,966.7,5,0.3,-13.81
KT-16465,Consumer,Office Supplies,182.112,6,0.2,61.46
PJ-19015,Consumer,Office Supplies,4.464,1,0.2,0.33
MC-18100,Consumer,Furniture,51.588,1,0.4,-15.48
BO-11350,Corporate,Office Supplies,50.4,8,0,23.18
DP-13000,Consumer,Office Supplies,89.568,2,0.2,32.47
TM-21490,Consumer,Furniture,14.89,1,0,4.02
TM-21490,Consumer,Technology,543.92,8,0,135.98
DV-13045,Corporate,Office Supplies,4.08,2,0,1.92
DV-13045,Corporate,Office Supplies,18.9,3,0,8.69
AH-10690,Corporate,Furniture,2275.5,10,0,386.84
AH-10690,Corporate,Technology,1979.7,6,0,653.3
AH-10690,Corporate,Office Supplies,62.1,6,0,29.81
AB-10165,Consumer,Furniture,37.296,2,0.3,-1.07
JS-15940,Home Office,Furniture,8.544,2,0.6,-7.48
BV-11245,Corporate,Furniture,68.95,5,0,28.96
BV-11245,Corporate,Office Supplies,296.37,3,0,80.02
BV-11245,Corporate,Technology,39.98,2,0,2
NC-18415,Consumer,Furniture,191.058,3,0.3,-46.4
NC-18415,Consumer,Office Supplies,13.04,5,0.2,3.91
NC-18415,Consumer,Office Supplies,1525.188,6,0.8,-2287.78
SU-20665,Home Office,Office Supplies,9.216,4,0.2,3.34
SU-20665,Home Office,Office Supplies,28.048,2,0.2,3.51
DJ-13510,Corporate,Furniture,64.96,2,0,21.44
DJ-13510,Corporate,Office Supplies,30.56,4,0,14.97
DL-12865,Consumer,Furniture,187.056,9,0.2,11.69
Dp-13240,Home Office,Furniture,11.808,2,0.2,1.33
Dp-13240,Home Office,Furniture,9.656,1,0.2,1.57
Dp-13240,Home Office,Office Supplies,20.736,4,0.2,7.26
Dp-13240,Home Office,Office Supplies,27.36,3,0.7,-21.89
Dp-13240,Home Office,Furniture,2314.116,7,0.4,-1002.78
Dp-13240,Home Office,Office Supplies,34.236,4,0.7,-26.25
Dp-13240,Home Office,Furniture,19.76,2,0.2,5.93
TM-21010,Consumer,Office Supplies,15.96,2,0,7.98
TZ-21580,Consumer,Office Supplies,16.9,5,0,6.25
TZ-21580,Consumer,Furniture,25.08,6,0,9.03
SC-20260,Corporate,Office Supplies,6.68,2,0,2
LS-17230,Consumer,Office Supplies,19.44,3,0,9.33
MV-18190,Consumer,Technology,31.92,2,0.2,2.39
BD-11620,Consumer,Office Supplies,33.568,2,0.2,11.75
CV-12295,Consumer,Furniture,63.94,1,0,24.94
CV-12295,Consumer,Office Supplies,60.6,5,0.2,20.45
CV-12295,Consumer,Office Supplies,22.72,4,0,6.59
KB-16315,Consumer,Furniture,10.68,4,0,4.06
KB-16315,Consumer,Office Supplies,17.34,3,0,8.5
KB-16315,Consumer,Office Supplies,3.38,1,0,1.55
ME-18010,Corporate,Office Supplies,26.976,4,0.2,8.77
AJ-10780,Corporate,Office Supplies,307.776,7,0.2,111.57
DV-13465,Consumer,Office Supplies,244.55,5,0,4.89
DV-13465,Consumer,Office Supplies,12.24,6,0,5.75
DV-13465,Consumer,Technology,13.98,2,0,6.01
DV-13465,Consumer,Technology,899.95,5,0,54
JK-15325,Corporate,Office Supplies,1.632,1,0.2,0.55
JK-15325,Corporate,Technology,267.96,5,0.2,16.75
SH-20395,Consumer,Technology,31.95,1,0,2.24
SC-20725,Consumer,Office Supplies,725.84,4,0,210.49
SC-20725,Consumer,Office Supplies,10.896,3,0.2,3.95
SC-20725,Consumer,Office Supplies,8.544,2,0.2,2.88
CS-12250,Corporate,Office Supplies,32.34,3,0,15.52
CS-12250,Corporate,Office Supplies,39.9,5,0,19.95
LH-16900,Consumer,Office Supplies,143.856,9,0.2,48.55
YC-21895,Corporate,Office Supplies,41.92,4,0.2,15.2
YC-21895,Corporate,Technology,329.584,2,0.2,37.08
CY-12745,Corporate,Office Supplies,87.28,8,0,41.02
AH-10030,Corporate,Furniture,279.456,6,0.2,20.96
AH-10030,Corporate,Office Supplies,8,2,0,3.84
AR-10540,Consumer,Office Supplies,27.24,5,0.2,9.53
SS-20590,Consumer,Technology,16.36,1,0,1.64
SS-20590,Consumer,Office Supplies,15.78,2,0,0.63
SS-20590,Consumer,Office Supplies,45.98,2,0,12.87
DW-13585,Corporate,Furniture,198.272,8,0.2,-32.22
NC-18625,Corporate,Office Supplies,720.76,5,0.2,54.06
CD-11920,Consumer,Furniture,70.56,6,0,23.99
CD-11920,Consumer,Office Supplies,81.96,2,0,22.95
DW-13195,Corporate,Office Supplies,64.864,4,0.2,6.49
EH-13990,Consumer,Technology,151.192,1,0.2,13.23
BD-11320,Consumer,Technology,88.776,3,0.2,7.77
BD-11320,Consumer,Office Supplies,11.56,4,0,5.43
BD-11320,Consumer,Office Supplies,15.58,1,0,3.9
KH-16630,Corporate,Office Supplies,85.056,3,0.2,28.71
NH-18610,Corporate,Furniture,273.96,2,0,71.23
NH-18610,Corporate,Furniture,306.9,3,0,79.79
AG-10495,Corporate,Office Supplies,15.552,3,0.2,5.44
AG-10495,Corporate,Furniture,347.361,7,0.3,-69.47
AG-10495,Corporate,Office Supplies,10.368,2,0.2,3.63
RP-19855,Corporate,Technology,98.16,6,0,9.82
RP-19855,Corporate,Office Supplies,31.44,3,0,7.86
NB-18655,Corporate,Office Supplies,348.488,7,0.2,117.61
NB-18655,Corporate,Office Supplies,172.736,4,0.2,-30.23
JM-15580,Consumer,Office Supplies,15.54,3,0,7.61
JM-15580,Consumer,Technology,105.552,6,0.2,35.62
DM-13525,Corporate,Office Supplies,25.92,5,0.2,9.07
DM-13525,Corporate,Office Supplies,15.808,8,0.2,5.34
DM-13525,Corporate,Office Supplies,10.368,2,0.2,3.76
CC-12220,Consumer,Technology,358.2,3,0.4,41.79
CC-12220,Consumer,Technology,545.916,14,0.4,72.79
GA-14725,Consumer,Office Supplies,40.41,9,0,18.59
CV-12805,Corporate,Technology,167.976,3,0.2,10.5
CV-12805,Corporate,Technology,109.53,3,0,47.1
CV-12805,Corporate,Office Supplies,9.82,2,0,4.81
NC-18535,Corporate,Office Supplies,26.352,3,0.2,9.55
GR-14560,Corporate,Office Supplies,22.5,6,0,10.8
GR-14560,Corporate,Office Supplies,9.96,2,0,4.58
GR-14560,Corporate,Office Supplies,213.08,7,0,102.28
GR-14560,Corporate,Furniture,1025.88,6,0,235.95
JG-15805,Corporate,Office Supplies,21.98,7,0,9.89
EB-13750,Corporate,Furniture,63.2,5,0,23.38
MC-17605,Corporate,Office Supplies,39,12,0,11.31
BM-11650,Corporate,Office Supplies,2.907,3,0.7,-2.03
HF-14995,Consumer,Furniture,556.665,5,0.15,6.55
ML-18265,Consumer,Technology,71.98,2,0,15.12
ML-18265,Consumer,Technology,79.98,2,0,26.39
AH-10195,Corporate,Office Supplies,24.672,4,0.2,7.71
AH-10195,Corporate,Office Supplies,3.744,1,0.2,1.31
TZ-21580,Consumer,Technology,445.96,5,0.2,55.75
TZ-21580,Consumer,Technology,36.24,1,0,15.22
TZ-21580,Consumer,Office Supplies,10.65,3,0,5.01
DM-13345,Corporate,Office Supplies,87.92,4,0,40.44
DM-13345,Corporate,Office Supplies,22.424,1,0.2,8.41
DM-13345,Corporate,Office Supplies,90.48,3,0.2,33.93
DM-13345,Corporate,Office Supplies,42.76,1,0,11.12
TS-21505,Consumer,Office Supplies,10.08,7,0.2,3.53
TS-21505,Consumer,Technology,101.34,3,0,8.11
TB-21625,Consumer,Technology,224.75,5,0,62.93
LC-16870,Consumer,Office Supplies,73.176,6,0.8,-197.58
LC-16870,Consumer,Office Supplies,20.736,4,0.2,7.26
LC-16870,Consumer,Technology,39.984,2,0.2,-9
AM-10360,Corporate,Office Supplies,15.36,2,0,7.68
JE-15715,Consumer,Office Supplies,36.288,7,0.2,12.7
JE-15715,Consumer,Technology,150.384,2,0.2,15.04
CS-11950,Consumer,Technology,280.782,3,0.4,-60.84
CS-11950,Consumer,Technology,31.984,2,0.2,1.2
PF-19225,Consumer,Office Supplies,11.232,3,0.2,3.93
PJ-18835,Corporate,Office Supplies,26.4,5,0,11.88
JF-15490,Consumer,Office Supplies,3.52,2,0,1.02
NM-18520,Consumer,Technology,1649.95,5,0,659.98
NM-18520,Consumer,Furniture,111.9,6,0,51.47
MH-17290,Home Office,Furniture,599.165,5,0.15,35.25
SZ-20035,Home Office,Office Supplies,46.53,3,0,12.1
PR-18880,Consumer,Furniture,31.984,2,0.2,2
FC-14245,Home Office,Office Supplies,161.568,2,0.2,16.16
FC-14245,Home Office,Office Supplies,4.064,1,0.2,1.37
FC-14245,Home Office,Office Supplies,6.216,4,0.7,-4.97
LH-16750,Consumer,Office Supplies,8.896,4,0.2,0.67
DM-13525,Corporate,Furniture,19.52,2,0.2,5.37
DM-13525,Corporate,Office Supplies,9.81,5,0.7,-6.87
DM-13525,Corporate,Furniture,213.216,3,0.2,15.99
EH-14185,Consumer,Office Supplies,588.784,2,0.2,184
TC-21295,Consumer,Office Supplies,2.064,1,0.2,0.15
AI-10855,Consumer,Office Supplies,6.368,2,0.2,2.39
JM-15535,Consumer,Technology,99.6,1,0,36.85
JM-15535,Consumer,Office Supplies,62.296,13,0.2,21.02
JM-15535,Consumer,Office Supplies,10.71,3,0,2.78
BE-11335,Home Office,Office Supplies,20.936,1,0.2,7.07
DR-12880,Corporate,Technology,33,6,0,8.25
DR-12880,Corporate,Technology,249.95,5,0,87.48
TA-21385,Home Office,Office Supplies,357.93,3,0,7.16
TA-21385,Home Office,Technology,57.4,5,0,10.91
TA-21385,Home Office,Office Supplies,331.96,2,0,149.38
TA-21385,Home Office,Furniture,40.56,2,0,12.98
KN-16705,Home Office,Office Supplies,86.2,5,0,25
PJ-18835,Corporate,Office Supplies,38.016,6,0.2,13.78
MC-17605,Corporate,Office Supplies,8.384,1,0.2,0.73
MC-17605,Corporate,Office Supplies,6.848,2,0.2,0.77
BS-11755,Consumer,Office Supplies,19.6,5,0,9.6
BS-11755,Consumer,Furniture,68.46,2,0,20.54
PK-19075,Consumer,Office Supplies,13.344,6,0.2,4.34
PK-19075,Consumer,Furniture,1478.272,8,0.2,92.39
TS-21205,Corporate,Office Supplies,16.272,1,0.2,-3.86
BD-11725,Consumer,Furniture,9.24,3,0,4.44
TS-21340,Consumer,Office Supplies,32.34,10,0.7,-23.72
TS-21340,Consumer,Office Supplies,56.064,4,0.2,19.62
TS-21340,Consumer,Office Supplies,108.72,5,0.2,36.69
TS-21340,Consumer,Furniture,181.47,5,0.7,-320.6
ST-20530,Consumer,Office Supplies,16.176,3,0.2,6.07
DB-13210,Consumer,Furniture,122.352,3,0.2,13.76
KF-16285,Home Office,Furniture,585.552,3,0.2,73.19
KF-16285,Home Office,Office Supplies,19.44,3,0,9.33
JM-16195,Consumer,Office Supplies,123.92,5,0.2,9.29
TS-21505,Consumer,Furniture,13.36,5,0.2,4.01
TS-21505,Consumer,Office Supplies,78.256,2,0.2,-17.61
TS-21505,Consumer,Furniture,102.018,7,0.7,-183.63
YC-21895,Corporate,Office Supplies,750.68,2,0,37.53
Dp-13240,Home Office,Office Supplies,44.4,3,0,22.2
Dp-13240,Home Office,Office Supplies,84.55,5,0,22.83
Dp-13240,Home Office,Office Supplies,17.94,3,0,8.79
SJ-20500,Consumer,Office Supplies,128.4,3,0,62.92
KB-16240,Corporate,Office Supplies,1.869,1,0.7,-1.31
CS-12250,Corporate,Technology,103.192,1,0.2,11.61
CS-12250,Corporate,Technology,36,2,0,6.48
CS-12250,Corporate,Technology,239.96,4,0,115.18
CS-12250,Corporate,Office Supplies,40.68,2,0,0.41
EB-13870,Consumer,Furniture,419.136,4,0.2,-68.11
PB-19150,Consumer,Office Supplies,23.472,3,0.2,7.63
MT-18070,Home Office,Office Supplies,3.592,4,0.8,-6.29
BF-11020,Corporate,Technology,23.976,3,0.2,-5.69
BF-11020,Corporate,Office Supplies,6.264,3,0.2,2.04
BF-11020,Corporate,Office Supplies,20.808,3,0.2,1.82
BF-11020,Corporate,Furniture,218.352,3,0.2,-19.11
CG-12520,Consumer,Office Supplies,18.16,2,0.2,1.82
DH-13675,Home Office,Office Supplies,7.36,2,0,0.15
DH-13675,Home Office,Office Supplies,41.4,4,0,19.87
DH-13675,Home Office,Furniture,411.332,4,0.15,-4.84
SC-20440,Corporate,Office Supplies,7.656,4,0.7,-6.12
HG-15025,Consumer,Technology,63.92,2,0.2,19.18
MM-18055,Consumer,Office Supplies,6.56,2,0,1.9
MM-18055,Consumer,Office Supplies,7.83,3,0,3.6
MM-18055,Consumer,Technology,41.9,2,0,8.8
MM-18055,Consumer,Furniture,664.146,6,0.1,88.55
MM-18055,Consumer,Office Supplies,8.96,2,0,4.39
TH-21115,Corporate,Furniture,3.312,1,0.2,0.66
TH-21115,Corporate,Office Supplies,20.136,3,0.2,1.26
TH-21115,Corporate,Office Supplies,8.856,3,0.2,2.88
TH-21115,Corporate,Technology,859.2,4,0.4,-186.16
JE-15745,Consumer,Office Supplies,61.96,2,0,27.88
PG-18820,Consumer,Office Supplies,17.92,4,0,8.6
MB-17305,Consumer,Furniture,145.9,5,0,62.74
JD-16015,Consumer,Office Supplies,56.704,2,0.2,19.14
JD-16015,Consumer,Technology,11.12,2,0.2,3.48
JH-15430,Consumer,Office Supplies,32.896,4,0.2,11.1
JH-15430,Consumer,Office Supplies,22.776,3,0.2,7.69
EN-13780,Consumer,Technology,239.97,3,0,2.4
EN-13780,Consumer,Office Supplies,160.32,2,0,44.89
EN-13780,Consumer,Technology,128.85,3,0,3.87
KC-16255,Corporate,Technology,1319.96,4,0,527.98
MS-17980,Corporate,Furniture,239.96,10,0.3,-10.28
MS-17980,Corporate,Furniture,54.768,2,0.2,6.85
MS-17980,Corporate,Office Supplies,13.392,3,0.2,3.18
MS-17980,Corporate,Office Supplies,23.92,5,0.2,8.67
MS-17980,Corporate,Technology,255.968,4,0.2,-28.8
CK-12205,Consumer,Office Supplies,21.552,6,0.2,7
CK-12205,Consumer,Office Supplies,58.24,4,0,15.72
SJ-20125,Home Office,Office Supplies,80.28,12,0,36.93
EA-14035,Corporate,Office Supplies,9.78,2,0,4.01
MG-17890,Home Office,Office Supplies,1.81,1,0,0.65
AB-10255,Home Office,Office Supplies,37.94,2,0,18.21
SC-20260,Corporate,Technology,79.96,5,0.2,27.99
TB-21355,Corporate,Office Supplies,115.296,3,0.2,40.35
JK-16090,Consumer,Technology,2479.96,4,0,743.99
CK-12595,Consumer,Technology,179.94,6,0,75.57
CK-12595,Consumer,Technology,26.85,3,0,5.1
CK-12595,Consumer,Technology,323.37,3,0,129.35
CK-12595,Consumer,Office Supplies,59.94,3,0,28.17
CK-12595,Consumer,Office Supplies,64.14,3,0,30.79
CK-12595,Consumer,Office Supplies,11.67,3,0,5.6
CK-12595,Consumer,Office Supplies,12.96,2,0,6.22
SS-20590,Consumer,Office Supplies,17.43,3,0,8.02
LE-16810,Consumer,Furniture,181.986,2,0.3,-54.6
LE-16810,Consumer,Office Supplies,1.592,2,0.8,-2.63
LE-16810,Consumer,Office Supplies,22.344,3,0.2,2.51
ES-14080,Corporate,Furniture,455.97,6,0.5,-218.87
ES-14080,Corporate,Office Supplies,10.44,6,0.7,-7.66
ES-14080,Corporate,Office Supplies,5.214,2,0.7,-4.17
MG-17890,Home Office,Office Supplies,67.4,5,0,17.52
JM-16195,Consumer,Furniture,25.16,2,0,10.57
JM-16195,Consumer,Technology,126.56,4,0.2,47.46
SG-20470,Consumer,Office Supplies,43.68,3,0,11.79
SG-20470,Consumer,Technology,139.93,7,0,34.98
DB-12970,Corporate,Office Supplies,2.672,1,0.2,0.33
DB-12970,Corporate,Office Supplies,16.656,6,0.2,-3.12
DB-12970,Corporate,Technology,79.512,3,0.2,20.87
DB-12970,Corporate,Office Supplies,36.288,7,0.2,12.7
DB-12970,Corporate,Furniture,67.9932,1,0.32,-13
JW-15220,Corporate,Furniture,10.16,2,0,3.45
KD-16495,Corporate,Furniture,6.16,2,0,1.97
KD-16495,Corporate,Office Supplies,56.3,2,0,15.76
IL-15100,Consumer,Office Supplies,6.48,1,0,3.11
IL-15100,Consumer,Office Supplies,1325.85,5,0,238.65
IL-15100,Consumer,Office Supplies,14.94,3,0,6.87
JE-15610,Corporate,Office Supplies,34.54,1,0,17.27
JE-15610,Corporate,Technology,2999.95,5,0,1439.98
JE-15610,Corporate,Office Supplies,64.12,4,0,30.78
SU-20665,Home Office,Office Supplies,19.456,4,0.2,2.19
SU-20665,Home Office,Technology,209.986,2,0.3,9
SU-20665,Home Office,Office Supplies,29.76,5,0.2,1.86
SU-20665,Home Office,Furniture,89.768,1,0.3,-2.56
SU-20665,Home Office,Technology,959.984,2,0.2,335.99
SU-20665,Home Office,Office Supplies,15.552,3,0.2,5.64
SU-20665,Home Office,Technology,34.36,1,0.2,-7.3
EA-14035,Corporate,Office Supplies,98.376,3,0.2,35.66
EA-14035,Corporate,Office Supplies,29.94,4,0.7,-23.95
EA-14035,Corporate,Office Supplies,17.472,3,0.2,5.68
EA-14035,Corporate,Technology,36.738,1,0.4,-9.18
EA-14035,Corporate,Technology,179.94,2,0.4,-44.99
RF-19840,Consumer,Furniture,383.64,6,0,122.76
RF-19840,Consumer,Office Supplies,56.52,3,0,15.83
LC-17050,Consumer,Office Supplies,6.56,2,0,1.9
LC-17050,Consumer,Furniture,243.92,5,0.2,-15.25
LC-17050,Consumer,Office Supplies,47.52,9,0,22.81
PS-18970,Home Office,Furniture,19.98,1,0,8.59
PS-18970,Home Office,Office Supplies,8,5,0,3.44
JO-15280,Consumer,Furniture,6.16,2,0,1.97
VP-21730,Home Office,Office Supplies,83.56,4,0,1.67
VP-21730,Home Office,Technology,546.06,3,0,163.82
VP-21730,Home Office,Office Supplies,269.49,3,0,5.39
GA-14725,Consumer,Office Supplies,10.9,5,0,3.6
EM-14140,Home Office,Office Supplies,6.096,2,0.2,2.21
DB-13615,Consumer,Office Supplies,34.05,3,0,9.53
DB-13615,Consumer,Office Supplies,352.38,2,0,81.05
ML-17395,Corporate,Furniture,245.98,2,0,27.06
ML-17395,Corporate,Office Supplies,18.94,1,0,9.47
JH-15430,Consumer,Office Supplies,59.913,7,0.7,-45.93
BP-11095,Corporate,Technology,391.98,2,0,109.75
BP-11095,Corporate,Technology,437.85,3,0,131.36
