date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,prod_diff
2015-01-21,Quarter3,sweing,Wednesday,7,0.5,22.52,1190.4659913169319,6960.0,23.0,0.0,0,0,56.0,0.500241342,0.00024134200000003325
2015-01-21,Quarter3,finishing,Wednesday,11,0.7,4.15,1190.4659913169319,2700.0,0.0,0.0,0,0,9.0,0.470769231,-0.22923076899999995
2015-01-22,Quarter4,finishing,Thursday,7,0.6,3.94,1190.4659913169319,6000.0,0.0,0.0,0,0,10.0,0.957638889,0.35763888900000007
2015-01-22,Quarter4,finishing,Thursday,10,0.75,3.94,1190.4659913169319,6960.0,0.0,0.0,0,0,14.0,0.940701058,0.19070105800000003
2015-01-22,Quarter4,sweing,Thursday,4,0.75,22.52,759.0,6960.0,50.0,0.0,0,0,56.0,0.849983766,0.09998376600000003
2015-01-22,Quarter4,sweing,Thursday,2,0.7,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.800302791,0.10030279100000006
2015-01-22,Quarter4,sweing,Thursday,6,0.8,11.61,955.0,6360.0,50.0,0.0,0,0,32.0,0.800191989,0.000191988999999948
2015-01-22,Quarter4,sweing,Thursday,10,0.75,22.52,1190.4659913169319,6960.0,50.0,0.0,0,0,56.0,0.800020563,0.05002056300000002
2015-01-22,Quarter4,sweing,Thursday,1,0.7,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.750162367,0.050162367000000097
2015-01-22,Quarter4,sweing,Thursday,3,0.7,22.52,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.750068049,0.05006804900000006
2015-01-22,Quarter4,finishing,Thursday,5,0.7,4.15,1190.4659913169319,6960.0,0.0,0.0,0,0,15.0,0.742901235,0.04290123500000009
2015-01-22,Quarter4,sweing,Thursday,5,0.7,20.4,1190.4659913169319,6960.0,40.0,0.0,0,0,58.0,0.700250784,0.0002507840000000039
2015-01-22,Quarter4,sweing,Thursday,11,0.7,14.89,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.700170388,0.0001703880000000213
2015-01-22,Quarter4,finishing,Thursday,4,0.75,4.3,1190.4659913169319,6960.0,0.0,0.0,0,0,15.0,0.670216049,-0.07978395100000002
2015-01-22,Quarter4,finishing,Thursday,1,0.7,3.94,1190.4659913169319,6960.0,0.0,0.0,0,0,25.0,0.649662222,-0.050337777999999944
2015-01-22,Quarter4,finishing,Thursday,2,0.7,3.94,1190.4659913169319,6960.0,0.0,0.0,0,0,25.0,0.649662222,-0.050337777999999944
2015-01-22,Quarter4,finishing,Thursday,6,0.8,2.9,1190.4659913169319,4800.0,0.0,0.0,0,0,8.0,0.626822917,-0.173177083
2015-01-22,Quarter4,sweing,Thursday,12,0.6,15.26,1190.4659913169319,6960.0,23.0,0.0,0,0,34.0,0.600436426,0.0004364260000000453
2015-01-22,Quarter4,sweing,Thursday,7,0.6,22.52,1190.4659913169319,6960.0,23.0,0.0,0,0,57.0,0.60041361,0.0004136100000000642
2015-01-22,Quarter4,sweing,Thursday,8,0.8,40.99,980.0,6960.0,30.0,0.0,0,0,56.5,0.555500132,-0.244499868
2015-01-22,Quarter4,sweing,Thursday,9,0.5,29.12,970.0,6960.0,30.0,0.0,0,0,58.0,0.500547544,0.0005475440000000109
2015-01-22,Quarter4,finishing,Thursday,3,0.7,3.94,1190.4659913169319,6960.0,0.0,0.0,0,0,20.0,0.460578704,-0.23942129599999995
2015-01-22,Quarter4,finishing,Thursday,8,0.8,2.9,1190.4659913169319,4800.0,0.0,0.0,0,0,8.0,0.397743056,-0.40225694400000006
2015-01-22,Quarter4,finishing,Thursday,12,0.6,4.08,1190.4659913169319,5400.0,0.0,0.0,0,0,9.0,0.327407407,-0.272592593
2015-01-24,Quarter4,finishing,Saturday,5,0.7,4.15,1190.4659913169319,2700.0,0.0,0.0,0,0,15.0,0.966666667,0.2666666670000001
2015-01-24,Quarter4,finishing,Saturday,10,0.75,3.94,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,0.937242424,0.18724242400000002
2015-01-24,Quarter4,finishing,Saturday,8,0.8,2.9,1190.4659913169319,1620.0,0.0,0.0,0,0,9.0,0.910521886,0.1105218859999999
2015-01-24,Quarter4,sweing,Saturday,2,0.75,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.90064806,0.15064805999999997
2015-01-24,Quarter4,sweing,Saturday,4,0.75,22.52,727.0,6960.0,50.0,0.0,0,0,57.0,0.900321106,0.15032110600000004
2015-01-24,Quarter4,finishing,Saturday,11,0.75,4.15,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,0.896022727,0.14602272699999996
2015-01-24,Quarter4,finishing,Saturday,3,0.75,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.895454545,0.145454545
2015-01-24,Quarter4,finishing,Saturday,7,0.65,3.94,1190.4659913169319,2160.0,0.0,0.0,0,0,12.0,0.870580808,0.22058080800000002
2015-01-24,Quarter4,finishing,Saturday,12,0.7,4.08,1190.4659913169319,1620.0,0.0,0.0,0,0,9.0,0.858585859,0.158585859
2015-01-24,Quarter4,sweing,Saturday,1,0.7,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.800643806,0.100643806
2015-01-24,Quarter4,sweing,Saturday,10,0.75,22.52,1190.4659913169319,6960.0,50.0,0.0,0,0,56.0,0.80062987,0.050629869999999966
2015-01-24,Quarter4,sweing,Saturday,6,0.8,11.61,1009.0,5640.0,50.0,0.0,0,0,32.0,0.800537143,0.0005371429999999622
2015-01-24,Quarter4,sweing,Saturday,3,0.75,22.52,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.80035194,0.050351939999999984
2015-01-24,Quarter4,sweing,Saturday,12,0.75,15.26,1190.4659913169319,6120.0,40.0,0.0,0,0,34.0,0.750079323,7.932300000002002e-05
2015-01-24,Quarter4,sweing,Saturday,11,0.75,42.97,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.750041201,4.120100000004623e-05
2015-01-24,Quarter4,sweing,Saturday,5,0.7,20.4,1190.4659913169319,6960.0,50.0,0.0,0,0,58.0,0.700250784,0.0002507840000000039
2015-01-24,Quarter4,finishing,Saturday,4,0.75,4.3,1190.4659913169319,2160.0,0.0,0.0,0,0,12.0,0.651515152,-0.09848484800000001
2015-01-24,Quarter4,sweing,Saturday,7,0.65,22.52,1190.4659913169319,6960.0,26.0,0.0,0,0,56.5,0.650416734,0.0004167339999999742
2015-01-24,Quarter4,sweing,Saturday,9,0.6,29.12,925.0,6660.0,23.0,0.0,0,0,58.0,0.600125217,0.0001252170000000108
2015-01-24,Quarter4,finishing,Saturday,2,0.75,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.578314394,-0.17168560600000005
2015-01-24,Quarter4,finishing,Saturday,1,0.7,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.578314394,-0.121685606
2015-01-24,Quarter4,sweing,Saturday,8,0.35,15.09,1190.4659913169319,6960.0,23.0,0.0,0,0,52.0,0.34998951,-1.0489999999974131e-05
2015-01-24,Quarter4,finishing,Saturday,9,0.6,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.261174242,-0.338825758
2015-01-25,Quarter4,finishing,Sunday,5,0.7,4.15,1190.4659913169319,3060.0,0.0,0.0,0,0,17.0,0.973796791,0.2737967910000001
2015-01-25,Quarter4,finishing,Sunday,2,0.75,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.970075758,0.220075758
2015-01-25,Quarter4,finishing,Sunday,1,0.7,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.970075758,0.27007575800000005
2015-01-25,Quarter4,finishing,Sunday,3,0.75,3.94,1190.4659913169319,1620.0,0.0,0.0,0,0,9.0,0.961784512,0.21178451200000004
2015-01-25,Quarter4,finishing,Sunday,10,0.75,3.94,1190.4659913169319,3420.0,0.0,0.0,0,0,19.0,0.955151515,0.20515151499999995
2015-01-25,Quarter4,finishing,Sunday,4,0.75,4.3,1190.4659913169319,2160.0,0.0,0.0,0,0,12.0,0.952020202,0.20202020200000004
2015-01-25,Quarter4,sweing,Sunday,4,0.75,22.52,867.0,6960.0,50.0,0.0,0,0,57.0,0.900321106,0.15032110600000004
2015-01-25,Quarter4,sweing,Sunday,2,0.75,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,58.5,0.850223776,0.10022377599999999
2015-01-25,Quarter4,sweing,Sunday,1,0.7,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,58.5,0.800909609,0.10090960900000001
2015-01-25,Quarter4,sweing,Sunday,3,0.75,22.52,1190.4659913169319,6960.0,50.0,0.0,0,0,57.5,0.800513307,0.05051330700000001
2015-01-25,Quarter4,sweing,Sunday,6,0.8,11.61,1181.0,5760.0,50.0,0.0,0,0,32.0,0.800386364,0.0003863639999999169
2015-01-25,Quarter4,sweing,Sunday,10,0.75,22.52,1190.4659913169319,6960.0,50.0,0.0,0,0,56.0,0.800020563,0.05002056300000002
2015-01-25,Quarter4,finishing,Sunday,7,0.65,3.94,1190.4659913169319,2520.0,0.0,0.0,0,0,14.0,0.749188312,0.099188312
2015-01-25,Quarter4,sweing,Sunday,7,0.7,22.52,360.0,6960.0,40.0,0.0,0,0,56.5,0.7005417,0.0005417000000000893
2015-01-25,Quarter4,sweing,Sunday,12,0.7,15.26,1190.4659913169319,6120.0,40.0,0.0,0,0,34.0,0.70043672,0.00043672000000005706
2015-01-25,Quarter4,sweing,Sunday,5,0.7,20.4,1190.4659913169319,6960.0,50.0,0.0,0,0,58.0,0.700250784,0.0002507840000000039
2015-01-25,Quarter4,sweing,Sunday,9,0.65,29.12,1086.0,6960.0,26.0,0.0,0,0,58.0,0.650407524,0.00040752399999999245
2015-01-25,Quarter4,finishing,Sunday,12,0.7,4.08,1190.4659913169319,1620.0,0.0,0.0,0,0,9.0,0.618181818,-0.0818181819999999
2015-01-25,Quarter4,sweing,Sunday,11,0.75,42.97,532.0,6960.0,40.0,0.0,0,0,57.0,0.59114168,-0.15885832
2015-01-25,Quarter4,sweing,Sunday,8,0.5,15.09,1190.4659913169319,720.0,23.0,0.0,0,0,52.0,0.500061916,6.191600000005071e-05
2015-01-25,Quarter4,finishing,Sunday,8,0.8,2.9,1190.4659913169319,720.0,0.0,0.0,0,0,4.0,0.329545455,-0.47045454500000006
2015-01-26,Quarter4,finishing,Monday,3,0.75,3.94,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,1.059621212,0.3096212119999999
2015-01-26,Quarter4,finishing,Monday,10,0.75,3.94,1190.4659913169319,3780.0,0.0,0.0,0,0,21.0,0.997792208,0.247792208
2015-01-26,Quarter4,finishing,Monday,4,0.75,4.3,1190.4659913169319,2160.0,0.0,0.0,0,0,12.0,0.963699495,0.21369949499999996
2015-01-26,Quarter4,finishing,Monday,5,0.7,4.15,1190.4659913169319,2700.0,0.0,0.0,0,0,15.0,0.959191919,0.25919191900000005
2015-01-26,Quarter4,finishing,Monday,2,0.75,3.94,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,0.910378788,0.16037878800000005
2015-01-26,Quarter4,finishing,Monday,1,0.7,3.94,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,0.910378788,0.2103787880000001
2015-01-26,Quarter4,sweing,Monday,4,0.8,22.52,1016.0,6960.0,50.0,0.0,0,0,56.5,0.850312684,0.050312683999999996
2015-01-26,Quarter4,sweing,Monday,6,0.8,11.61,1072.0,5760.0,50.0,0.0,0,0,32.0,0.800386364,0.0003863639999999169
2015-01-26,Quarter4,sweing,Monday,3,0.75,22.52,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.80035194,0.050351939999999984
2015-01-26,Quarter4,sweing,Monday,2,0.75,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.800034024,0.05003402400000001
2015-01-26,Quarter4,sweing,Monday,1,0.7,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,58.0,0.800023511,0.10002351100000006
2015-01-26,Quarter4,sweing,Monday,10,0.75,22.52,1190.4659913169319,6960.0,50.0,0.0,0,0,56.0,0.800020563,0.05002056300000002
2015-01-26,Quarter4,finishing,Monday,12,0.7,4.08,1190.4659913169319,1620.0,0.0,0.0,0,0,9.0,0.769292929,0.06929292900000006
2015-01-26,Quarter4,sweing,Monday,5,0.75,20.4,1118.0,6960.0,50.0,0.0,0,0,58.0,0.750031447,3.1447000000017766e-05
2015-01-26,Quarter4,sweing,Monday,9,0.7,29.12,1143.0,6960.0,40.0,0.0,0,0,58.0,0.70061442,0.0006144200000000044
2015-01-26,Quarter4,sweing,Monday,12,0.7,15.26,1190.4659913169319,6120.0,40.0,0.0,0,0,34.0,0.70043672,0.00043672000000005706
2015-01-26,Quarter4,finishing,Monday,7,0.65,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.646306818,-0.003693182000000017
2015-01-26,Quarter4,sweing,Monday,8,0.6,15.09,1190.4659913169319,360.0,23.0,0.0,0,0,52.0,0.600143365,0.0001433650000000064
2015-01-26,Quarter4,sweing,Monday,11,0.35,28.08,749.0,6960.0,23.0,0.0,0,0,57.0,0.350066986,6.698600000004662e-05
2015-01-27,Quarter4,sweing,Tuesday,2,0.75,22.52,1190.4659913169319,6840.0,50.0,0.0,0,0,57.0,1.000230409,0.25023040900000004
2015-01-27,Quarter4,sweing,Tuesday,3,0.75,22.52,1190.4659913169319,6840.0,50.0,0.0,0,0,57.0,1.000230409,0.25023040900000004
2015-01-27,Quarter4,finishing,Tuesday,10,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,12.0,0.979527778,0.17952777799999997
2015-01-27,Quarter4,finishing,Tuesday,4,0.8,4.3,1190.4659913169319,1440.0,0.0,0.0,0,0,12.0,0.940625,0.140625
2015-01-27,Quarter4,finishing,Tuesday,5,0.5,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,12.0,0.926388889,0.42638888900000005
2015-01-27,Quarter4,sweing,Tuesday,10,0.8,22.52,1134.0,6720.0,50.0,0.0,0,0,56.0,0.900129762,0.10012976200000001
2015-01-27,Quarter4,finishing,Tuesday,3,0.75,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,12.0,0.861875,0.11187499999999995
2015-01-27,Quarter4,sweing,Tuesday,4,0.8,22.52,1106.0,6780.0,50.0,0.0,0,0,56.5,0.850312684,0.050312683999999996
2015-01-27,Quarter4,finishing,Tuesday,8,0.65,3.94,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,0.845458333,0.19545833299999993
2015-01-27,Quarter4,finishing,Tuesday,12,0.7,4.15,1190.4659913169319,1080.0,0.0,0.0,0,0,9.0,0.823555556,0.12355555600000001
2015-01-27,Quarter4,finishing,Tuesday,7,0.5,4.15,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,0.803541667,0.30354166699999996
2015-01-27,Quarter4,sweing,Tuesday,1,0.75,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,58.0,0.800263218,0.050263218
2015-01-27,Quarter4,finishing,Tuesday,2,0.75,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.788,0.038000000000000034
2015-01-27,Quarter4,finishing,Tuesday,1,0.75,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.77815,0.02815000000000001
2015-01-27,Quarter4,sweing,Tuesday,9,0.7,29.12,1190.4659913169319,6960.0,50.0,0.0,0,0,58.0,0.700386207,0.0003862070000000273
2015-01-27,Quarter4,sweing,Tuesday,12,0.7,15.26,1190.4659913169319,4080.0,40.0,0.0,0,0,34.0,0.700164706,0.00016470600000006996
2015-01-27,Quarter4,sweing,Tuesday,8,0.65,15.09,976.0,240.0,23.0,0.0,0,0,52.0,0.650307143,0.0003071430000000097
2015-01-27,Quarter4,sweing,Tuesday,6,0.8,30.4,338.0,3840.0,34.0,0.0,0,0,32.0,0.622828125,-0.1771718750000001
2015-01-27,Quarter4,finishing,Tuesday,6,0.8,2.9,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,0.6225,-0.1775
2015-01-27,Quarter4,sweing,Tuesday,5,0.5,20.79,1190.4659913169319,6960.0,30.0,0.0,0,0,58.0,0.500035345,3.5345000000019944e-05
2015-01-27,Quarter4,sweing,Tuesday,11,0.5,48.18,1190.4659913169319,6480.0,23.0,0.0,0,0,54.0,0.37046657,-0.12953343
2015-01-28,Quarter4,sweing,Wednesday,2,0.8,22.52,1190.4659913169319,6840.0,50.0,0.0,0,0,57.0,1.000230409,0.200230409
2015-01-28,Quarter4,sweing,Wednesday,3,0.8,22.52,1190.4659913169319,6840.0,50.0,0.0,0,0,57.0,1.000230409,0.200230409
2015-01-28,Quarter4,finishing,Wednesday,6,0.35,2.9,1190.4659913169319,1800.0,0.0,0.0,0,0,15.0,0.977555556,0.627555556
2015-01-28,Quarter4,finishing,Wednesday,1,0.75,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.9456,0.1956
2015-01-28,Quarter4,finishing,Wednesday,2,0.8,3.94,1190.4659913169319,1800.0,0.0,0.0,0,0,15.0,0.902222222,0.10222222199999997
2015-01-28,Quarter4,sweing,Wednesday,10,0.8,22.52,1175.0,6720.0,50.0,0.0,0,0,56.0,0.850532143,0.050532142999999974
2015-01-28,Quarter4,sweing,Wednesday,1,0.75,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,58.0,0.850362069,0.100362069
2015-01-28,Quarter4,finishing,Wednesday,10,0.8,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.840533333,0.04053333299999995
2015-01-28,Quarter4,sweing,Wednesday,5,0.6,20.79,1045.0,6960.0,50.0,0.0,0,0,58.0,0.800534483,0.20053448299999999
2015-01-28,Quarter4,sweing,Wednesday,4,0.8,22.52,1190.4659913169319,6780.0,50.0,0.0,0,0,56.5,0.800489676,0.0004896759999999389
2015-01-28,Quarter4,finishing,Wednesday,12,0.75,4.08,1190.4659913169319,1080.0,0.0,0.0,0,0,9.0,0.755555556,0.005555556000000017
2015-01-28,Quarter4,sweing,Wednesday,9,0.7,29.12,1190.4659913169319,6960.0,50.0,0.0,0,0,58.0,0.750593103,0.050593103000000084
2015-01-28,Quarter4,sweing,Wednesday,12,0.75,15.26,1190.4659913169319,3600.0,45.0,0.0,0,0,35.0,0.750283333,0.00028333300000005224
2015-01-28,Quarter4,finishing,Wednesday,4,0.8,4.3,1190.4659913169319,1440.0,0.0,0.0,0,0,12.0,0.722638889,-0.0773611110000001
2015-01-28,Quarter4,finishing,Wednesday,8,0.65,4.15,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,0.553333333,-0.09666666700000004
2015-01-28,Quarter4,sweing,Wednesday,11,0.5,20.1,1190.4659913169319,5880.0,46.0,0.0,0,0,54.0,0.500567308,0.0005673080000000441
2015-01-28,Quarter4,sweing,Wednesday,8,0.7,38.09,336.0,6240.0,0.0,0.0,0,0,52.0,0.467693269,-0.23230673099999993
2015-01-28,Quarter4,sweing,Wednesday,6,0.35,18.79,511.0,1800.0,23.0,0.0,0,0,32.0,0.437995338,0.08799533800000003
2015-01-28,Quarter4,finishing,Wednesday,7,0.6,3.94,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,0.406354167,-0.193645833
2015-01-28,Quarter4,sweing,Wednesday,7,0.6,23.54,958.0,6600.0,0.0,0.0,0,0,55.0,0.285333333,-0.31466666699999996
2015-01-28,Quarter4,finishing,Wednesday,11,0.5,2.9,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,0.259375,-0.24062499999999998
2015-01-29,Quarter5,sweing,Thursday,2,0.8,22.52,1190.4659913169319,6840.0,50.0,0.0,0,0,57.0,1.000230409,0.200230409
2015-01-29,Quarter5,finishing,Thursday,4,0.8,4.3,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.989,0.18899999999999995
2015-01-29,Quarter5,sweing,Thursday,3,0.8,22.52,1190.4659913169319,6840.0,50.0,0.0,0,0,57.0,0.950185965,0.15018596499999992
2015-01-29,Quarter5,sweing,Thursday,4,0.8,22.52,1190.4659913169319,6900.0,50.0,0.0,0,0,57.5,0.9008,0.1008
2015-01-29,Quarter5,sweing,Thursday,10,0.8,22.52,1088.0,6720.0,50.0,0.0,0,0,56.0,0.900129762,0.10012976200000001
2015-01-29,Quarter5,finishing,Thursday,6,0.5,2.9,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.899,0.399
2015-01-29,Quarter5,finishing,Thursday,8,0.65,4.15,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,0.877552083,0.22755208299999996
2015-01-29,Quarter5,finishing,Thursday,11,0.6,2.9,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,0.864583333,0.26458333300000003
2015-01-29,Quarter5,finishing,Thursday,10,0.8,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.85695,0.056949999999999945
2015-01-29,Quarter5,finishing,Thursday,1,0.75,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.853666667,0.10366666700000005
2015-01-29,Quarter5,sweing,Thursday,1,0.75,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,58.0,0.850362069,0.100362069
2015-01-29,Quarter5,sweing,Thursday,9,0.7,29.12,1170.0,6960.0,50.0,0.0,0,0,58.0,0.850170115,0.150170115
2015-01-29,Quarter5,sweing,Thursday,5,0.65,20.79,1015.0,6960.0,50.0,0.0,0,0,59.0,0.800473729,0.150473729
2015-01-29,Quarter5,finishing,Thursday,2,0.8,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.773333333,-0.02666666700000009
2015-01-29,Quarter5,sweing,Thursday,12,0.75,15.26,1190.4659913169319,4200.0,45.0,0.0,0,0,35.0,0.750646667,0.0006466670000000452
2015-01-29,Quarter5,finishing,Thursday,12,0.75,4.08,1190.4659913169319,1080.0,0.0,0.0,0,0,9.0,0.634666667,-0.11533333300000004
2015-01-29,Quarter5,sweing,Thursday,11,0.6,20.1,1190.4659913169319,4320.0,46.0,0.0,0,0,51.0,0.60059761,0.0005976100000000262
2015-01-29,Quarter5,sweing,Thursday,6,0.5,18.79,717.0,3960.0,23.0,0.0,0,0,33.0,0.500117677,0.00011767699999998271
2015-01-29,Quarter5,finishing,Thursday,3,0.8,3.94,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,0.4925,-0.30750000000000005
2015-01-29,Quarter5,sweing,Thursday,7,0.65,23.54,830.0,6600.0,0.0,0.0,0,0,55.0,0.48792,-0.16208
2015-01-31,Quarter5,sweing,Saturday,3,0.8,22.52,1136.0,6960.0,50.0,0.0,0,0,58.0,1.000457471,0.200457471
2015-01-31,Quarter5,sweing,Saturday,2,0.8,22.52,1190.4659913169319,6840.0,50.0,0.0,0,0,57.0,1.000230409,0.200230409
2015-01-31,Quarter5,finishing,Saturday,2,0.8,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.971866667,0.17186666699999997
2015-01-31,Quarter5,finishing,Saturday,3,0.8,3.94,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,0.971866667,0.17186666699999997
2015-01-31,Quarter5,finishing,Saturday,4,0.8,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.971866667,0.17186666699999997
2015-01-31,Quarter5,finishing,Saturday,10,0.8,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.971866667,0.17186666699999997
2015-01-31,Quarter5,finishing,Saturday,1,0.75,3.94,1190.4659913169319,1800.0,0.0,0.0,0,0,15.0,0.971866667,0.22186666700000002
2015-01-31,Quarter5,finishing,Saturday,9,0.75,3.94,1190.4659913169319,240.0,0.0,0.0,0,0,2.0,0.971866667,0.22186666700000002
2015-01-31,Quarter5,finishing,Saturday,12,0.75,4.08,1190.4659913169319,1080.0,0.0,0.0,0,0,9.0,0.971866667,0.22186666700000002
2015-01-31,Quarter5,finishing,Saturday,5,0.7,3.94,1190.4659913169319,240.0,0.0,0.0,0,0,2.0,0.971866667,0.27186666700000006
2015-01-31,Quarter5,finishing,Saturday,7,0.7,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.971866667,0.27186666700000006
2015-01-31,Quarter5,finishing,Saturday,8,0.65,3.94,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,0.971866667,0.321866667
2015-01-31,Quarter5,finishing,Saturday,11,0.65,3.94,1190.4659913169319,600.0,0.0,0.0,0,0,5.0,0.971866667,0.321866667
2015-01-31,Quarter5,finishing,Saturday,6,0.6,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.971866667,0.37186666700000004
2015-01-31,Quarter5,sweing,Saturday,10,0.8,22.52,1116.0,6720.0,50.0,0.0,0,0,56.0,0.920236905,0.12023690499999995
2015-01-31,Quarter5,sweing,Saturday,4,0.8,22.52,1190.4659913169319,6660.0,50.0,0.0,0,0,57.5,0.900537069,0.10053706899999992
2015-01-31,Quarter5,sweing,Saturday,9,0.75,29.12,1082.0,6840.0,50.0,0.0,0,0,57.0,0.850610526,0.10061052599999998
2015-01-31,Quarter5,sweing,Saturday,1,0.75,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,58.0,0.850362069,0.100362069
2015-01-31,Quarter5,sweing,Saturday,12,0.75,15.26,1190.4659913169319,4200.0,45.0,0.0,0,0,35.0,0.750646667,0.0006466670000000452
2015-01-31,Quarter5,sweing,Saturday,5,0.7,50.89,282.0,5880.0,50.0,0.0,0,0,59.0,0.656763743,-0.043236257
2015-01-31,Quarter5,sweing,Saturday,11,0.65,20.1,1190.4659913169319,6480.0,49.0,0.0,0,0,54.0,0.650148148,0.0001481479999999591
2015-01-31,Quarter5,sweing,Saturday,6,0.6,18.79,799.0,3960.0,23.0,0.0,0,0,33.0,0.600710606,0.000710606000000058
2015-01-31,Quarter5,sweing,Saturday,7,0.7,23.54,1109.0,6720.0,0.0,0.0,0,0,56.0,0.388830357,-0.31116964299999994
2015-01-31,Quarter5,sweing,Saturday,8,0.5,23.54,1144.0,6480.0,0.0,0.0,0,0,54.0,0.286984568,-0.213015432
2015-02-01,Quarter1,finishing,Sunday,8,0.65,4.15,1190.4659913169319,960.0,0.0,0.0,0,0,8.0,1.0115625,0.3615624999999999
2015-02-01,Quarter1,sweing,Sunday,2,0.8,22.52,1190.4659913169319,6900.0,50.0,0.0,0,0,57.5,1.000671304,0.20067130399999988
2015-02-01,Quarter1,sweing,Sunday,1,0.8,22.94,1190.4659913169319,3060.0,50.0,0.0,0,0,58.5,1.000402055,0.20040205499999986
2015-02-01,Quarter1,finishing,Sunday,1,0.75,3.94,1190.4659913169319,2280.0,0.0,0.0,0,0,19.0,0.950438596,0.20043859600000002
2015-02-01,Quarter1,sweing,Sunday,3,0.8,22.52,1124.0,6840.0,50.0,0.0,0,0,57.0,0.950185965,0.15018596499999992
2015-02-01,Quarter1,finishing,Sunday,2,0.8,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.912766667,0.11276666699999993
2015-02-01,Quarter1,finishing,Sunday,7,0.7,3.94,1190.4659913169319,2160.0,0.0,0.0,0,0,18.0,0.892194444,0.19219444400000008
2015-02-01,Quarter1,finishing,Sunday,10,0.8,3.94,1190.4659913169319,1200.0,0.0,0.0,0,0,10.0,0.8865,0.08649999999999991
2015-02-01,Quarter1,sweing,Sunday,10,0.8,22.52,1190.4659913169319,6720.0,50.0,0.0,0,0,56.0,0.850532143,0.050532142999999974
2015-02-01,Quarter1,sweing,Sunday,4,0.8,22.52,1190.4659913169319,6960.0,50.0,0.0,0,0,58.5,0.85011396,0.0501139599999999
